5,1.0
28,0.829842606268
15,0.808332857318
30,0.778782517364
32,0.75911834489
14,0.681472073473
12,0.679017811354
37,0.673524484825
13,0.632936341593
33,0.573335954242
1,0.549470740687
38,0.536538920034
3,0.534512114637
2,0.523299278159
31,0.518827389212
34,0.509379299413
8,0.497814477022
27,0.488976857837
39,0.479982424937
22,0.47439171863
4,0.473025624259
7,0.47151379804
35,0.461341343255
0,0.458235991699
10,0.453997821695
19,0.412390433943
24,0.406167911518
6,0.278939171691
17,0.253509115196
21,0.249669913457
23,0.247220708742
11,0.18139524504
18,0.151696065633
25,0.143887142819
29,0.0251519605775
20,0.0
